file_path,line_no,function_name,return_type,parameter_types,full_signature
include/tss2/tss2_sys.h,1284,Tss2_Sys_Clear_Prepare,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_RH_CLEAR authHandle","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_Clear_Prepare(TSS2_SYS_CONTEXT *,TPMI_RH_CLEAR)"
include/tss2/tss2_sys.h,896,Tss2_Sys_Commit,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_DH_OBJECT signHandle,TSS2L_SYS_AUTH_COMMAND const * cmdAuths,TPM2B_ECC_POINT const * P1,TPM2B_SENSITIVE_DATA const * s2,TPM2B_ECC_PARAMETER const * y2,TPM2B_ECC_POINT * K,TPM2B_ECC_POINT * L,TPM2B_ECC_POINT * E,UINT16 * counter,TSS2L_SYS_AUTH_RESPONSE * rspAuths","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_Commit(TSS2_SYS_CONTEXT *,TPMI_DH_OBJECT,TSS2L_SYS_AUTH_COMMAND const *,TPM2B_ECC_POINT const *,TPM2B_SENSITIVE_DATA const *,TPM2B_ECC_PARAMETER const *,TPM2B_ECC_POINT *,TPM2B_ECC_POINT *,TPM2B_ECC_POINT *,UINT16 *,TSS2L_SYS_AUTH_RESPONSE *)"
include/tss2/tss2_sys.h,889,Tss2_Sys_Commit_Complete,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPM2B_ECC_POINT * K,TPM2B_ECC_POINT * L,TPM2B_ECC_POINT * E,UINT16 * counter","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_Commit_Complete(TSS2_SYS_CONTEXT *,TPM2B_ECC_POINT *,TPM2B_ECC_POINT *,TPM2B_ECC_POINT *,UINT16 *)"
include/tss2/tss2_sys.h,882,Tss2_Sys_Commit_Prepare,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_DH_OBJECT signHandle,TPM2B_ECC_POINT const * P1,TPM2B_SENSITIVE_DATA const * s2,TPM2B_ECC_PARAMETER const * y2","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_Commit_Prepare(TSS2_SYS_CONTEXT *,TPMI_DH_OBJECT,TPM2B_ECC_POINT const *,TPM2B_SENSITIVE_DATA const *,TPM2B_ECC_PARAMETER const *)"
include/tss2/tss2_sys.h,1380,Tss2_Sys_ContextLoad,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMS_CONTEXT const * context,TPMI_DH_CONTEXT * loadedHandle","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_ContextLoad(TSS2_SYS_CONTEXT *,TPMS_CONTEXT const *,TPMI_DH_CONTEXT *)"
include/tss2/tss2_sys.h,1376,Tss2_Sys_ContextLoad_Complete,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_DH_CONTEXT * loadedHandle","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_ContextLoad_Complete(TSS2_SYS_CONTEXT *,TPMI_DH_CONTEXT *)"
include/tss2/tss2_sys.h,1372,Tss2_Sys_ContextLoad_Prepare,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMS_CONTEXT const * context","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_ContextLoad_Prepare(TSS2_SYS_CONTEXT *,TPMS_CONTEXT const *)"
include/tss2/tss2_sys.h,1367,Tss2_Sys_ContextSave,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_DH_CONTEXT saveHandle,TPMS_CONTEXT * context","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_ContextSave(TSS2_SYS_CONTEXT *,TPMI_DH_CONTEXT,TPMS_CONTEXT *)"
include/tss2/tss2_sys.h,1363,Tss2_Sys_ContextSave_Complete,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMS_CONTEXT * context","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_ContextSave_Complete(TSS2_SYS_CONTEXT *,TPMS_CONTEXT *)"
include/tss2/tss2_sys.h,1359,Tss2_Sys_ContextSave_Prepare,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_DH_CONTEXT saveHandle","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_ContextSave_Prepare(TSS2_SYS_CONTEXT *,TPMI_DH_CONTEXT)"
include/tss2/tss2_sys.h,270,Tss2_Sys_Create,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_DH_OBJECT parentHandle,TSS2L_SYS_AUTH_COMMAND const * cmdAuths,TPM2B_SENSITIVE_CREATE const * inSensitive,TPM2B_PUBLIC const * inPublic,TPM2B_DATA const * outsideInfo,TPML_PCR_SELECTION const * creationPCR,TPM2B_PRIVATE * outPrivate,TPM2B_PUBLIC * outPublic,TPM2B_CREATION_DATA * creationData,TPM2B_DIGEST * creationHash,TPMT_TK_CREATION * creationTicket,TSS2L_SYS_AUTH_RESPONSE * rspAuths","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_Create(TSS2_SYS_CONTEXT *,TPMI_DH_OBJECT,TSS2L_SYS_AUTH_COMMAND const *,TPM2B_SENSITIVE_CREATE const *,TPM2B_PUBLIC const *,TPM2B_DATA const *,TPML_PCR_SELECTION const *,TPM2B_PRIVATE *,TPM2B_PUBLIC *,TPM2B_CREATION_DATA *,TPM2B_DIGEST *,TPMT_TK_CREATION *,TSS2L_SYS_AUTH_RESPONSE *)"
include/tss2/tss2_sys.h,435,Tss2_Sys_CreateLoaded,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_DH_PARENT parentHandle,TSS2L_SYS_AUTH_COMMAND const * cmdAuths,TPM2B_SENSITIVE_CREATE const * inSensitive,TPM2B_TEMPLATE const * inPublic,TPM2_HANDLE * objectHandle,TPM2B_PRIVATE * outPrivate,TPM2B_PUBLIC * outPublic,TPM2B_NAME * name,TSS2L_SYS_AUTH_RESPONSE * rspAuths","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_CreateLoaded(TSS2_SYS_CONTEXT *,TPMI_DH_PARENT,TSS2L_SYS_AUTH_COMMAND const *,TPM2B_SENSITIVE_CREATE const *,TPM2B_TEMPLATE const *,TPM2_HANDLE *,TPM2B_PRIVATE *,TPM2B_PUBLIC *,TPM2B_NAME *,TSS2L_SYS_AUTH_RESPONSE *)"
include/tss2/tss2_sys.h,428,Tss2_Sys_CreateLoaded_Complete,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPM2_HANDLE * objectHandle,TPM2B_PRIVATE * outPrivate,TPM2B_PUBLIC * outPublic,TPM2B_NAME * name","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_CreateLoaded_Complete(TSS2_SYS_CONTEXT *,TPM2_HANDLE *,TPM2B_PRIVATE *,TPM2B_PUBLIC *,TPM2B_NAME *)"
include/tss2/tss2_sys.h,422,Tss2_Sys_CreateLoaded_Prepare,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_DH_PARENT parentHandle,TPM2B_SENSITIVE_CREATE const * inSensitive,TPM2B_TEMPLATE const * inPublic","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_CreateLoaded_Prepare(TSS2_SYS_CONTEXT *,TPMI_DH_PARENT,TPM2B_SENSITIVE_CREATE const *,TPM2B_TEMPLATE const *)"
include/tss2/tss2_sys.h,1251,Tss2_Sys_CreatePrimary,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_RH_HIERARCHY primaryHandle,TSS2L_SYS_AUTH_COMMAND const * cmdAuths,TPM2B_SENSITIVE_CREATE const * inSensitive,TPM2B_PUBLIC const * inPublic,TPM2B_DATA const * outsideInfo,TPML_PCR_SELECTION const * creationPCR,TPM2_HANDLE * objectHandle,TPM2B_PUBLIC * outPublic,TPM2B_CREATION_DATA * creationData,TPM2B_DIGEST * creationHash,TPMT_TK_CREATION * creationTicket,TPM2B_NAME * name,TSS2L_SYS_AUTH_RESPONSE * rspAuths","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_CreatePrimary(TSS2_SYS_CONTEXT *,TPMI_RH_HIERARCHY,TSS2L_SYS_AUTH_COMMAND const *,TPM2B_SENSITIVE_CREATE const *,TPM2B_PUBLIC const *,TPM2B_DATA const *,TPML_PCR_SELECTION const *,TPM2_HANDLE *,TPM2B_PUBLIC *,TPM2B_CREATION_DATA *,TPM2B_DIGEST *,TPMT_TK_CREATION *,TPM2B_NAME *,TSS2L_SYS_AUTH_RESPONSE *)"
include/tss2/tss2_sys.h,1242,Tss2_Sys_CreatePrimary_Complete,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPM2_HANDLE * objectHandle,TPM2B_PUBLIC * outPublic,TPM2B_CREATION_DATA * creationData,TPM2B_DIGEST * creationHash,TPMT_TK_CREATION * creationTicket,TPM2B_NAME * name","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_CreatePrimary_Complete(TSS2_SYS_CONTEXT *,TPM2_HANDLE *,TPM2B_PUBLIC *,TPM2B_CREATION_DATA *,TPM2B_DIGEST *,TPMT_TK_CREATION *,TPM2B_NAME *)"
include/tss2/tss2_sys.h,1234,Tss2_Sys_CreatePrimary_Prepare,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_RH_HIERARCHY primaryHandle,TPM2B_SENSITIVE_CREATE const * inSensitive,TPM2B_PUBLIC const * inPublic,TPM2B_DATA const * outsideInfo,TPML_PCR_SELECTION const * creationPCR","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_CreatePrimary_Prepare(TSS2_SYS_CONTEXT *,TPMI_RH_HIERARCHY,TPM2B_SENSITIVE_CREATE const *,TPM2B_PUBLIC const *,TPM2B_DATA const *,TPML_PCR_SELECTION const *)"
include/tss2/tss2_sys.h,262,Tss2_Sys_Create_Complete,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPM2B_PRIVATE * outPrivate,TPM2B_PUBLIC * outPublic,TPM2B_CREATION_DATA * creationData,TPM2B_DIGEST * creationHash,TPMT_TK_CREATION * creationTicket","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_Create_Complete(TSS2_SYS_CONTEXT *,TPM2B_PRIVATE *,TPM2B_PUBLIC *,TPM2B_CREATION_DATA *,TPM2B_DIGEST *,TPMT_TK_CREATION *)"
include/tss2/tss2_sys.h,254,Tss2_Sys_Create_Prepare,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_DH_OBJECT parentHandle,TPM2B_SENSITIVE_CREATE const * inSensitive,TPM2B_PUBLIC const * inPublic,TPM2B_DATA const * outsideInfo,TPML_PCR_SELECTION const * creationPCR","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_Create_Prepare(TSS2_SYS_CONTEXT *,TPMI_DH_OBJECT,TPM2B_SENSITIVE_CREATE const *,TPM2B_PUBLIC const *,TPM2B_DATA const *,TPML_PCR_SELECTION const *)"
include/tss2/tss2_sys.h,1334,Tss2_Sys_DictionaryAttackLockReset,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_RH_LOCKOUT lockHandle,TSS2L_SYS_AUTH_COMMAND const * cmdAuths,TSS2L_SYS_AUTH_RESPONSE * rspAuths","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_DictionaryAttackLockReset(TSS2_SYS_CONTEXT *,TPMI_RH_LOCKOUT,TSS2L_SYS_AUTH_COMMAND const *,TSS2L_SYS_AUTH_RESPONSE *)"
include/tss2/tss2_sys.h,1331,Tss2_Sys_DictionaryAttackLockReset_Complete,TSS2_DLL_EXPORT TSS2_RC,TSS2_SYS_CONTEXT * sysContext,TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_DictionaryAttackLockReset_Complete(TSS2_SYS_CONTEXT *)
include/tss2/tss2_sys.h,1327,Tss2_Sys_DictionaryAttackLockReset_Prepare,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_RH_LOCKOUT lockHandle","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_DictionaryAttackLockReset_Prepare(TSS2_SYS_CONTEXT *,TPMI_RH_LOCKOUT)"
include/tss2/tss2_sys.h,1350,Tss2_Sys_DictionaryAttackParameters,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_RH_LOCKOUT lockHandle,TSS2L_SYS_AUTH_COMMAND const * cmdAuths,UINT32 newMaxTries,UINT32 newRecoveryTime,UINT32 lockoutRecovery,TSS2L_SYS_AUTH_RESPONSE * rspAuths","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_DictionaryAttackParameters(TSS2_SYS_CONTEXT *,TPMI_RH_LOCKOUT,TSS2L_SYS_AUTH_COMMAND const *,UINT32,UINT32,UINT32,TSS2L_SYS_AUTH_RESPONSE *)"
include/tss2/tss2_sys.h,1347,Tss2_Sys_DictionaryAttackParameters_Complete,TSS2_DLL_EXPORT TSS2_RC,TSS2_SYS_CONTEXT * sysContext,TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_DictionaryAttackParameters_Complete(TSS2_SYS_CONTEXT *)
include/tss2/tss2_sys.h,1340,Tss2_Sys_DictionaryAttackParameters_Prepare,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_RH_LOCKOUT lockHandle,UINT32 newMaxTries,UINT32 newRecoveryTime,UINT32 lockoutRecovery","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_DictionaryAttackParameters_Prepare(TSS2_SYS_CONTEXT *,TPMI_RH_LOCKOUT,UINT32,UINT32,UINT32)"
include/tss2/tss2_sys.h,460,Tss2_Sys_Duplicate,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_DH_OBJECT objectHandle,TPMI_DH_OBJECT newParentHandle,TSS2L_SYS_AUTH_COMMAND const * cmdAuths,TPM2B_DATA const * encryptionKeyIn,TPMT_SYM_DEF_OBJECT const * symmetricAlg,TPM2B_DATA * encryptionKeyOut,TPM2B_PRIVATE * duplicate,TPM2B_ENCRYPTED_SECRET * outSymSeed,TSS2L_SYS_AUTH_RESPONSE * rspAuths","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_Duplicate(TSS2_SYS_CONTEXT *,TPMI_DH_OBJECT,TPMI_DH_OBJECT,TSS2L_SYS_AUTH_COMMAND const *,TPM2B_DATA const *,TPMT_SYM_DEF_OBJECT const *,TPM2B_DATA *,TPM2B_PRIVATE *,TPM2B_ENCRYPTED_SECRET *,TSS2L_SYS_AUTH_RESPONSE *)"
include/tss2/tss2_sys.h,454,Tss2_Sys_Duplicate_Complete,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPM2B_DATA * encryptionKeyOut,TPM2B_PRIVATE * duplicate,TPM2B_ENCRYPTED_SECRET * outSymSeed","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_Duplicate_Complete(TSS2_SYS_CONTEXT *,TPM2B_DATA *,TPM2B_PRIVATE *,TPM2B_ENCRYPTED_SECRET *)"
include/tss2/tss2_sys.h,447,Tss2_Sys_Duplicate_Prepare,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_DH_OBJECT objectHandle,TPMI_DH_OBJECT newParentHandle,TPM2B_DATA const * encryptionKeyIn,TPMT_SYM_DEF_OBJECT const * symmetricAlg","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_Duplicate_Prepare(TSS2_SYS_CONTEXT *,TPMI_DH_OBJECT,TPMI_DH_OBJECT,TPM2B_DATA const *,TPMT_SYM_DEF_OBJECT const *)"
include/tss2/tss2_sys.h,606,Tss2_Sys_ECC_Parameters,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TSS2L_SYS_AUTH_COMMAND const * cmdAuths,TPMI_ECC_CURVE curveID,TPMS_ALGORITHM_DETAIL_ECC * parameters,TSS2L_SYS_AUTH_RESPONSE * rspAuths","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_ECC_Parameters(TSS2_SYS_CONTEXT *,TSS2L_SYS_AUTH_COMMAND const *,TPMI_ECC_CURVE,TPMS_ALGORITHM_DETAIL_ECC *,TSS2L_SYS_AUTH_RESPONSE *)"
include/tss2/tss2_sys.h,602,Tss2_Sys_ECC_Parameters_Complete,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMS_ALGORITHM_DETAIL_ECC * parameters","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_ECC_Parameters_Complete(TSS2_SYS_CONTEXT *,TPMS_ALGORITHM_DETAIL_ECC *)"
include/tss2/tss2_sys.h,598,Tss2_Sys_ECC_Parameters_Prepare,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_ECC_CURVE curveID","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_ECC_Parameters_Prepare(TSS2_SYS_CONTEXT *,TPMI_ECC_CURVE)"
include/tss2/tss2_sys.h,573,Tss2_Sys_ECDH_KeyGen,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_DH_OBJECT keyHandle,TSS2L_SYS_AUTH_COMMAND const * cmdAuths,TPM2B_ECC_POINT * zPoint,TPM2B_ECC_POINT * pubPoint,TSS2L_SYS_AUTH_RESPONSE * rspAuths","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_ECDH_KeyGen(TSS2_SYS_CONTEXT *,TPMI_DH_OBJECT,TSS2L_SYS_AUTH_COMMAND const *,TPM2B_ECC_POINT *,TPM2B_ECC_POINT *,TSS2L_SYS_AUTH_RESPONSE *)"
include/tss2/tss2_sys.h,568,Tss2_Sys_ECDH_KeyGen_Complete,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPM2B_ECC_POINT * zPoint,TPM2B_ECC_POINT * pubPoint","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_ECDH_KeyGen_Complete(TSS2_SYS_CONTEXT *,TPM2B_ECC_POINT *,TPM2B_ECC_POINT *)"
include/tss2/tss2_sys.h,564,Tss2_Sys_ECDH_KeyGen_Prepare,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_DH_OBJECT keyHandle","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_ECDH_KeyGen_Prepare(TSS2_SYS_CONTEXT *,TPMI_DH_OBJECT)"
include/tss2/tss2_sys.h,590,Tss2_Sys_ECDH_ZGen,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_DH_OBJECT keyHandle,TSS2L_SYS_AUTH_COMMAND const * cmdAuths,TPM2B_ECC_POINT const * inPoint,TPM2B_ECC_POINT * outPoint,TSS2L_SYS_AUTH_RESPONSE * rspAuths","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_ECDH_ZGen(TSS2_SYS_CONTEXT *,TPMI_DH_OBJECT,TSS2L_SYS_AUTH_COMMAND const *,TPM2B_ECC_POINT const *,TPM2B_ECC_POINT *,TSS2L_SYS_AUTH_RESPONSE *)"
include/tss2/tss2_sys.h,586,Tss2_Sys_ECDH_ZGen_Complete,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPM2B_ECC_POINT * outPoint","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_ECDH_ZGen_Complete(TSS2_SYS_CONTEXT *,TPM2B_ECC_POINT *)"
include/tss2/tss2_sys.h,581,Tss2_Sys_ECDH_ZGen_Prepare,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_DH_OBJECT keyHandle,TPM2B_ECC_POINT const * inPoint","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_ECDH_ZGen_Prepare(TSS2_SYS_CONTEXT *,TPMI_DH_OBJECT,TPM2B_ECC_POINT const *)"
include/tss2/tss2_sys.h,917,Tss2_Sys_EC_Ephemeral,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TSS2L_SYS_AUTH_COMMAND const * cmdAuths,TPMI_ECC_CURVE curveID,TPM2B_ECC_POINT * Q,UINT16 * counter,TSS2L_SYS_AUTH_RESPONSE * rspAuths","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_EC_Ephemeral(TSS2_SYS_CONTEXT *,TSS2L_SYS_AUTH_COMMAND const *,TPMI_ECC_CURVE,TPM2B_ECC_POINT *,UINT16 *,TSS2L_SYS_AUTH_RESPONSE *)"
include/tss2/tss2_sys.h,912,Tss2_Sys_EC_Ephemeral_Complete,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPM2B_ECC_POINT * Q,UINT16 * counter","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_EC_Ephemeral_Complete(TSS2_SYS_CONTEXT *,TPM2B_ECC_POINT *,UINT16 *)"
include/tss2/tss2_sys.h,909,Tss2_Sys_EC_Ephemeral_Prepare,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_ECC_CURVE curveID","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_EC_Ephemeral_Prepare(TSS2_SYS_CONTEXT *,TPMI_ECC_CURVE)"
include/tss2/tss2_sys.h,651,Tss2_Sys_EncryptDecrypt,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_DH_OBJECT keyHandle,TSS2L_SYS_AUTH_COMMAND const * cmdAuths,TPMI_YES_NO decrypt,TPMI_ALG_SYM_MODE mode,TPM2B_IV const * ivIn,TPM2B_MAX_BUFFER const * inData,TPM2B_MAX_BUFFER * outData,TPM2B_IV * ivOut,TSS2L_SYS_AUTH_RESPONSE * rspAuths","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_EncryptDecrypt(TSS2_SYS_CONTEXT *,TPMI_DH_OBJECT,TSS2L_SYS_AUTH_COMMAND const *,TPMI_YES_NO,TPMI_ALG_SYM_MODE,TPM2B_IV const *,TPM2B_MAX_BUFFER const *,TPM2B_MAX_BUFFER *,TPM2B_IV *,TSS2L_SYS_AUTH_RESPONSE *)"
include/tss2/tss2_sys.h,676,Tss2_Sys_EncryptDecrypt2,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_DH_OBJECT keyHandle,TSS2L_SYS_AUTH_COMMAND const * cmdAuths,TPM2B_MAX_BUFFER const * inData,TPMI_YES_NO decrypt,TPMI_ALG_SYM_MODE mode,TPM2B_IV const * ivIn,TPM2B_MAX_BUFFER * outData,TPM2B_IV * ivOut,TSS2L_SYS_AUTH_RESPONSE * rspAuths","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_EncryptDecrypt2(TSS2_SYS_CONTEXT *,TPMI_DH_OBJECT,TSS2L_SYS_AUTH_COMMAND const *,TPM2B_MAX_BUFFER const *,TPMI_YES_NO,TPMI_ALG_SYM_MODE,TPM2B_IV const *,TPM2B_MAX_BUFFER *,TPM2B_IV *,TSS2L_SYS_AUTH_RESPONSE *)"
include/tss2/tss2_sys.h,671,Tss2_Sys_EncryptDecrypt2_Complete,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPM2B_MAX_BUFFER * outData,TPM2B_IV * ivOut","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_EncryptDecrypt2_Complete(TSS2_SYS_CONTEXT *,TPM2B_MAX_BUFFER *,TPM2B_IV *)"
include/tss2/tss2_sys.h,663,Tss2_Sys_EncryptDecrypt2_Prepare,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_DH_OBJECT keyHandle,TPM2B_MAX_BUFFER const * inData,TPMI_YES_NO decrypt,TPMI_ALG_CIPHER_MODE mode,TPM2B_IV const * ivIn","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_EncryptDecrypt2_Prepare(TSS2_SYS_CONTEXT *,TPMI_DH_OBJECT,TPM2B_MAX_BUFFER const *,TPMI_YES_NO,TPMI_ALG_CIPHER_MODE,TPM2B_IV const *)"
include/tss2/tss2_sys.h,646,Tss2_Sys_EncryptDecrypt_Complete,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPM2B_MAX_BUFFER * outData,TPM2B_IV * ivOut","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_EncryptDecrypt_Complete(TSS2_SYS_CONTEXT *,TPM2B_MAX_BUFFER *,TPM2B_IV *)"
include/tss2/tss2_sys.h,638,Tss2_Sys_EncryptDecrypt_Prepare,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_DH_OBJECT keyHandle,TPMI_YES_NO decrypt,TPMI_ALG_CIPHER_MODE mode,TPM2B_IV const * ivIn,TPM2B_MAX_BUFFER const * inData","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_EncryptDecrypt_Prepare(TSS2_SYS_CONTEXT *,TPMI_DH_OBJECT,TPMI_YES_NO,TPMI_ALG_CIPHER_MODE,TPM2B_IV const *,TPM2B_MAX_BUFFER const *)"
include/tss2/tss2_sys.h,1405,Tss2_Sys_EvictControl,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_RH_PROVISION auth,TPMI_DH_OBJECT objectHandle,TSS2L_SYS_AUTH_COMMAND const * cmdAuths,TPMI_DH_PERSISTENT persistentHandle,TSS2L_SYS_AUTH_RESPONSE * rspAuths","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_EvictControl(TSS2_SYS_CONTEXT *,TPMI_RH_PROVISION,TPMI_DH_OBJECT,TSS2L_SYS_AUTH_COMMAND const *,TPMI_DH_PERSISTENT,TSS2L_SYS_AUTH_RESPONSE *)"
include/tss2/tss2_sys.h,1402,Tss2_Sys_EvictControl_Complete,TSS2_DLL_EXPORT TSS2_RC,TSS2_SYS_CONTEXT * sysContext,TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_EvictControl_Complete(TSS2_SYS_CONTEXT *)
include/tss2/tss2_sys.h,1396,Tss2_Sys_EvictControl_Prepare,TSS2_DLL_EXPORT TSS2_RC,"TSS2_SYS_CONTEXT * sysContext,TPMI_RH_PROVISION auth,TPMI_DH_OBJECT objectHandle,TPMI_DH_PERSISTENT persistentHandle","TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_EvictControl_Prepare(TSS2_SYS_CONTEXT *,TPMI_RH_PROVISION,TPMI_DH_OBJECT,TPMI_DH_PERSISTENT)"
include/tss2/tss2_sys.h,133,Tss2_Sys_Execute,TSS2_DLL_EXPORT TSS2_RC,TSS2_SYS_CONTEXT * sysContext,TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_Execute(TSS2_SYS_CONTEXT *)
include/tss2/tss2_sys.h,126,Tss2_Sys_ExecuteAsync,TSS2_DLL_EXPORT TSS2_RC,TSS2_SYS_CONTEXT * sysContext,TSS2_DLL_EXPORT TSS2_RC Tss2_Sys_ExecuteAsync(TSS2_SYS_CONTEXT *)
