source_package,declaration,status,target_package,target_declaration
platform.posix,SIOCGIFDSTADDR,mapped,platform.posix,
platform.posix,SIOCGIFENCAP,mapped,platform.posix,
platform.posix,SIOCGIFFLAGS,mapped,platform.posix,
platform.posix,SIOCGIFHWADDR,mapped,platform.posix,
platform.posix,SIOCGIFINDEX,mapped,platform.posix,
platform.posix,SIOCGIFMAP,mapped,platform.posix,
platform.posix,SIOCGIFMEM,mapped,platform.posix,
platform.posix,SIOCGIFMETRIC,mapped,platform.posix,
platform.posix,SIOCGIFMTU,mapped,platform.posix,
platform.posix,SIOCGIFNAME,mapped,platform.posix,
platform.posix,SIOCGIFNETMASK,mapped,platform.posix,
platform.posix,SIOCGIFPFLAGS,mapped,platform.posix,
platform.posix,SIOCGIFSLAVE,mapped,platform.posix,
platform.posix,SIOCGIFTXQLEN,mapped,platform.posix,
platform.posix,SIOCGPGRP,mapped,platform.posix,
platform.posix,SIOCGRARP,mapped,platform.posix,
platform.posix,SIOCGSTAMP,mapped,platform.posix,
platform.posix,SIOCGSTAMPNS,mapped,platform.posix,
platform.posix,SIOCPROTOPRIVATE,mapped,platform.posix,
platform.posix,SIOCRTMSG,mapped,platform.posix,
platform.posix,SIOCSARP,mapped,platform.posix,
platform.posix,SIOCSIFADDR,mapped,platform.posix,
platform.posix,SIOCSIFBR,mapped,platform.posix,
platform.posix,SIOCSIFBRDADDR,mapped,platform.posix,
platform.posix,SIOCSIFDSTADDR,mapped,platform.posix,
platform.posix,SIOCSIFENCAP,mapped,platform.posix,
platform.posix,SIOCSIFFLAGS,mapped,platform.posix,
platform.posix,SIOCSIFHWADDR,mapped,platform.posix,
platform.posix,SIOCSIFHWBROADCAST,mapped,platform.posix,
platform.posix,SIOCSIFLINK,mapped,platform.posix,
platform.posix,SIOCSIFMAP,mapped,platform.posix,
platform.posix,SIOCSIFMEM,mapped,platform.posix,
platform.posix,SIOCSIFMETRIC,mapped,platform.posix,
platform.posix,SIOCSIFMTU,mapped,platform.posix,
platform.posix,SIOCSIFNAME,mapped,platform.posix,
platform.posix,SIOCSIFNETMASK,mapped,platform.posix,
platform.posix,SIOCSIFPFLAGS,mapped,platform.posix,
platform.posix,SIOCSIFSLAVE,mapped,platform.posix,
platform.posix,SIOCSIFTXQLEN,mapped,platform.posix,
platform.posix,SIOCSPGRP,mapped,platform.posix,
platform.posix,SIOCSRARP,mapped,platform.posix,
platform.posix,SIOGIFINDEX,mapped,platform.posix,
platform.posix,SIZE_LARGER_THEN_DESTINATION_BUFFER,mapped,platform.posix,
platform.posix,SIZE_MAX,mapped,platform.posix,
platform.posix,SI_ASYNCIO,mapped,platform.posix,
platform.posix,SI_ASYNCNL,mapped,platform.posix,
platform.posix,SI_KERNEL,mapped,platform.posix,
platform.posix,SI_MESGQ,mapped,platform.posix,
platform.posix,SI_QUEUE,mapped,platform.posix,
platform.posix,SI_SIGIO,mapped,platform.posix,
platform.posix,SI_TIMER,mapped,platform.posix,
platform.posix,SI_TKILL,mapped,platform.posix,
platform.posix,SI_USER,mapped,platform.posix,
platform.posix,SOCK_CLOEXEC,mapped,platform.posix,
platform.posix,SOCK_DCCP,mapped,platform.posix,
platform.posix,SOCK_DGRAM,mapped,platform.posix,
platform.posix,SOCK_NONBLOCK,mapped,platform.posix,
platform.posix,SOCK_PACKET,mapped,platform.posix,
platform.posix,SOCK_RAW,mapped,platform.posix,
platform.posix,SOCK_RDM,mapped,platform.posix,
platform.posix,SOCK_SEQPACKET,mapped,platform.posix,
platform.posix,SOCK_STREAM,mapped,platform.posix,
platform.posix,SOL_AAL,mapped,platform.posix,
platform.posix,SOL_ALG,mapped,platform.posix,
platform.posix,SOL_ATM,mapped,platform.posix,
platform.posix,SOL_BLUETOOTH,mapped,platform.posix,
platform.posix,SOL_CAIF,mapped,platform.posix,
platform.posix,SOL_DCCP,mapped,platform.posix,
platform.posix,SOL_DECNET,mapped,platform.posix,
platform.posix,SOL_ICMPV6,mapped,platform.posix,
platform.posix,SOL_IP,mapped,platform.posix,
platform.posix,SOL_IPV6,mapped,platform.posix,
platform.posix,SOL_IRDA,mapped,platform.posix,
platform.posix,SOL_IUCV,mapped,platform.posix,
platform.posix,SOL_KCM,mapped,platform.posix,
platform.posix,SOL_LLC,mapped,platform.posix,
platform.posix,SOL_NETBEUI,mapped,platform.posix,
platform.posix,SOL_NETLINK,mapped,platform.posix,
platform.posix,SOL_NFC,mapped,platform.posix,
platform.posix,SOL_PACKET,mapped,platform.posix,
platform.posix,SOL_PNPIPE,mapped,platform.posix,
platform.posix,SOL_PPPOL2TP,mapped,platform.posix,
platform.posix,SOL_RAW,mapped,platform.posix,
platform.posix,SOL_RDS,mapped,platform.posix,
platform.posix,SOL_RXRPC,mapped,platform.posix,
platform.posix,SOL_SOCKET,mapped,platform.posix,
platform.posix,SOL_TCP,mapped,platform.posix,
platform.posix,SOL_TIPC,mapped,platform.posix,
platform.posix,SOL_TLS,mapped,platform.posix,
platform.posix,SOL_UDP,mapped,platform.posix,
platform.posix,SOL_X25,mapped,platform.posix,
platform.posix,SOL_XDP,mapped,platform.posix,
platform.posix,SOMAXCONN,mapped,platform.posix,
platform.posix,SO_ACCEPTCONN,mapped,platform.posix,
platform.posix,SO_ATTACH_BPF,mapped,platform.posix,
platform.posix,SO_ATTACH_FILTER,mapped,platform.posix,
platform.posix,SO_ATTACH_REUSEPORT_CBPF,mapped,platform.posix,
platform.posix,SO_ATTACH_REUSEPORT_EBPF,mapped,platform.posix,
platform.posix,SO_BINDTODEVICE,mapped,platform.posix,
platform.posix,SO_BINDTOIFINDEX,mapped,platform.posix,
platform.posix,SO_BPF_EXTENSIONS,mapped,platform.posix,
platform.posix,SO_BROADCAST,mapped,platform.posix,
platform.posix,SO_BSDCOMPAT,mapped,platform.posix,
platform.posix,SO_BUSY_POLL,mapped,platform.posix,
platform.posix,SO_CNX_ADVICE,mapped,platform.posix,
platform.posix,SO_COOKIE,mapped,platform.posix,
platform.posix,SO_DEBUG,mapped,platform.posix,
platform.posix,SO_DETACH_BPF,mapped,platform.posix,
platform.posix,SO_DETACH_FILTER,mapped,platform.posix,
platform.posix,SO_DETACH_REUSEPORT_BPF,mapped,platform.posix,
platform.posix,SO_DOMAIN,mapped,platform.posix,
platform.posix,SO_DONTROUTE,mapped,platform.posix,
platform.posix,SO_ERROR,mapped,platform.posix,
platform.posix,SO_GET_FILTER,mapped,platform.posix,
platform.posix,SO_INCOMING_CPU,mapped,platform.posix,
platform.posix,SO_INCOMING_NAPI_ID,mapped,platform.posix,
platform.posix,SO_KEEPALIVE,mapped,platform.posix,
platform.posix,SO_LINGER,mapped,platform.posix,
platform.posix,SO_LOCK_FILTER,mapped,platform.posix,
platform.posix,SO_MARK,mapped,platform.posix,
platform.posix,SO_MAX_PACING_RATE,mapped,platform.posix,
platform.posix,SO_MEMINFO,mapped,platform.posix,
platform.posix,SO_NOFCS,mapped,platform.posix,
platform.posix,SO_NO_CHECK,mapped,platform.posix,
platform.posix,SO_OOBINLINE,mapped,platform.posix,
platform.posix,SO_PASSCRED,mapped,platform.posix,
platform.posix,SO_PASSSEC,mapped,platform.posix,
platform.posix,SO_PEEK_OFF,mapped,platform.posix,
platform.posix,SO_PEERCRED,mapped,platform.posix,
platform.posix,SO_PEERGROUPS,mapped,platform.posix,
platform.posix,SO_PEERNAME,mapped,platform.posix,
platform.posix,SO_PEERSEC,mapped,platform.posix,
platform.posix,SO_PRIORITY,mapped,platform.posix,
platform.posix,SO_PROTOCOL,mapped,platform.posix,
platform.posix,SO_RCVBUF,mapped,platform.posix,
platform.posix,SO_RCVBUFFORCE,mapped,platform.posix,
platform.posix,SO_RCVLOWAT,mapped,platform.posix,
platform.posix,SO_RCVTIMEO,mapped,platform.posix,
platform.posix,SO_REUSEADDR,mapped,platform.posix,
platform.posix,SO_REUSEPORT,mapped,platform.posix,
platform.posix,SO_RXQ_OVFL,mapped,platform.posix,
platform.posix,SO_SECURITY_AUTHENTICATION,mapped,platform.posix,
platform.posix,SO_SECURITY_ENCRYPTION_NETWORK,mapped,platform.posix,
platform.posix,SO_SECURITY_ENCRYPTION_TRANSPORT,mapped,platform.posix,
platform.posix,SO_SELECT_ERR_QUEUE,mapped,platform.posix,
platform.posix,SO_SNDBUF,mapped,platform.posix,
platform.posix,SO_SNDBUFFORCE,mapped,platform.posix,
platform.posix,SO_SNDLOWAT,mapped,platform.posix,
platform.posix,SO_SNDTIMEO,mapped,platform.posix,
platform.posix,SO_TIMESTAMP,mapped,platform.posix,
platform.posix,SO_TIMESTAMPING,mapped,platform.posix,
platform.posix,SO_TIMESTAMPNS,mapped,platform.posix,
platform.posix,SO_TXTIME,mapped,platform.posix,
platform.posix,SO_TYPE,mapped,platform.posix,
platform.posix,SO_WIFI_STATUS,mapped,platform.posix,
platform.posix,SO_ZEROCOPY,mapped,platform.posix,
platform.posix,SPLICE_F_GIFT,mapped,platform.posix,
platform.posix,SPLICE_F_MORE,mapped,platform.posix,
platform.posix,SPLICE_F_MOVE,mapped,platform.posix,
platform.posix,SPLICE_F_NONBLOCK,mapped,platform.posix,
platform.posix,SSIZE_MAX,mapped,platform.posix,
platform.posix,SS_AUTODISARM,mapped,platform.posix,
platform.posix,SS_DISABLE,mapped,platform.posix,
platform.posix,SS_FLAG_BITS,mapped,platform.posix,
platform.posix,SS_ONSTACK,mapped,platform.posix,
platform.posix,STATUS,mapped,platform.posix,
platform.posix,STDERR_FILENO,mapped,platform.posix,
platform.posix,STDIN_FILENO,mapped,platform.posix,
platform.posix,STDOUT_FILENO,mapped,platform.posix,
platform.posix,SVE_MAGIC,mapped,platform.posix,
platform.posix,SVE_NUM_PREGS,mapped,platform.posix,
platform.posix,SVE_NUM_ZREGS,mapped,platform.posix,
platform.posix,SVE_SIG_REGS_OFFSET,mapped,platform.posix,
platform.posix,SVE_SIG_ZREGS_OFFSET,mapped,platform.posix,
platform.posix,SVE_VL_MAX,mapped,platform.posix,
platform.posix,SVE_VL_MIN,mapped,platform.posix,
platform.posix,SVE_VQ_BYTES,mapped,platform.posix,
platform.posix,SVE_VQ_MAX,mapped,platform.posix,
platform.posix,SVE_VQ_MIN,mapped,platform.posix,
platform.posix,SYMLOOP_MAX,mapped,platform.posix,
platform.posix,SYNC_FILE_RANGE_WAIT_AFTER,mapped,platform.posix,
platform.posix,SYNC_FILE_RANGE_WAIT_BEFORE,mapped,platform.posix,
platform.posix,SYNC_FILE_RANGE_WRITE,mapped,platform.posix,
platform.posix,S_ADDT,mapped,platform.posix,
platform.posix,S_IEXEC,mapped,platform.posix,
platform.posix,S_IFBLK,mapped,platform.posix,
platform.posix,S_IFCHR,mapped,platform.posix,
platform.posix,S_IFDIR,mapped,platform.posix,
platform.posix,S_IFIFO,mapped,platform.posix,
platform.posix,S_IFLNK,mapped,platform.posix,
platform.posix,S_IFMT,mapped,platform.posix,
platform.posix,S_IFREG,mapped,platform.posix,
platform.posix,S_IFSOCK,mapped,platform.posix,
platform.posix,S_IREAD,mapped,platform.posix,
platform.posix,S_IRGRP,mapped,platform.posix,
platform.posix,S_IROTH,mapped,platform.posix,
platform.posix,S_IRUSR,mapped,platform.posix,
platform.posix,S_IRWXG,mapped,platform.posix,
platform.posix,S_IRWXO,mapped,platform.posix,
platform.posix,S_IRWXU,mapped,platform.posix,
platform.posix,S_ISGID,mapped,platform.posix,
platform.posix,S_ISUID,mapped,platform.posix,
platform.posix,S_ISVTX,mapped,platform.posix,
platform.posix,S_IWGRP,mapped,platform.posix,
platform.posix,S_IWOTH,mapped,platform.posix,
platform.posix,S_IWRITE,mapped,platform.posix,
platform.posix,S_IWUSR,mapped,platform.posix,
platform.posix,S_IXGRP,mapped,platform.posix,
platform.posix,S_IXOTH,mapped,platform.posix,
platform.posix,S_IXUSR,mapped,platform.posix,
platform.posix,S_PREREQ,mapped,platform.posix,
platform.posix,S_UPDATE,mapped,platform.posix,
platform.posix,S_ZONE,mapped,platform.posix,
platform.posix,TAB0,mapped,platform.posix,
platform.posix,TAB1,mapped,platform.posix,
platform.posix,TAB2,mapped,platform.posix,
platform.posix,TAB3,mapped,platform.posix,
platform.posix,TABDLY,mapped,platform.posix,
platform.posix,TCFLSH,mapped,platform.posix,
platform.posix,TCGETA,mapped,platform.posix,
platform.posix,TCGETS,mapped,platform.posix,
platform.posix,TCGETX,mapped,platform.posix,
platform.posix,TCIFLUSH,mapped,platform.posix,
platform.posix,TCIOFF,mapped,platform.posix,
platform.posix,TCIOFLUSH,mapped,platform.posix,
platform.posix,TCION,mapped,platform.posix,
platform.posix,TCOFLUSH,mapped,platform.posix,
platform.posix,TCOOFF,mapped,platform.posix,
platform.posix,TCOON,mapped,platform.posix,
platform.posix,TCPI_OPT_ECN,mapped,platform.posix,
platform.posix,TCPI_OPT_SACK,mapped,platform.posix,
platform.posix,TCPI_OPT_TIMESTAMPS,mapped,platform.posix,
platform.posix,TCPI_OPT_WSCALE,mapped,platform.posix,
platform.posix,TCPOLEN_MAXSEG,mapped,platform.posix,
platform.posix,TCPOLEN_SACK_PERMITTED,mapped,platform.posix,
platform.posix,TCPOLEN_TIMESTAMP,mapped,platform.posix,
platform.posix,TCPOLEN_WINDOW,mapped,platform.posix,
platform.posix,TCPOPT_EOL,mapped,platform.posix,
platform.posix,TCPOPT_MAXSEG,mapped,platform.posix,
platform.posix,TCPOPT_NOP,mapped,platform.posix,
platform.posix,TCPOPT_SACK,mapped,platform.posix,
platform.posix,TCPOPT_SACK_PERMITTED,mapped,platform.posix,
platform.posix,TCPOPT_TIMESTAMP,mapped,platform.posix,
platform.posix,TCPOPT_WINDOW,mapped,platform.posix,
platform.posix,TCP_CA_CWR,mapped,platform.posix,
platform.posix,TCP_CA_Disorder,mapped,platform.posix,
platform.posix,TCP_CA_Loss,mapped,platform.posix,
platform.posix,TCP_CA_Open,mapped,platform.posix,
platform.posix,TCP_CA_Recovery,mapped,platform.posix,
platform.posix,TCP_CC_INFO,mapped,platform.posix,
platform.posix,TCP_CLOSE,mapped,platform.posix,
platform.posix,TCP_CLOSE_WAIT,mapped,platform.posix,
platform.posix,TCP_CLOSING,mapped,platform.posix,
platform.posix,TCP_CM_INQ,mapped,platform.posix,
platform.posix,TCP_CONGESTION,mapped,platform.posix,
platform.posix,TCP_CORK,mapped,platform.posix,
platform.posix,TCP_DEFER_ACCEPT,mapped,platform.posix,
platform.posix,TCP_ESTABLISHED,mapped,platform.posix,
platform.posix,TCP_FASTOPEN,mapped,platform.posix,
platform.posix,TCP_FASTOPEN_CONNECT,mapped,platform.posix,
platform.posix,TCP_FASTOPEN_KEY,mapped,platform.posix,
platform.posix,TCP_FASTOPEN_NO_COOKIE,mapped,platform.posix,
platform.posix,TCP_FIN_WAIT1,mapped,platform.posix,
platform.posix,TCP_FIN_WAIT2,mapped,platform.posix,
platform.posix,TCP_INFO,mapped,platform.posix,
platform.posix,TCP_INQ,mapped,platform.posix,
platform.posix,TCP_KEEPCNT,mapped,platform.posix,
platform.posix,TCP_KEEPIDLE,mapped,platform.posix,
platform.posix,TCP_KEEPINTVL,mapped,platform.posix,
platform.posix,TCP_LAST_ACK,mapped,platform.posix,
platform.posix,TCP_LINGER2,mapped,platform.posix,
platform.posix,TCP_LISTEN,mapped,platform.posix,
platform.posix,TCP_MAXSEG,mapped,platform.posix,
platform.posix,TCP_MD5SIG,mapped,platform.posix,
platform.posix,TCP_MD5SIG_EXT,mapped,platform.posix,
platform.posix,TCP_MD5SIG_FLAG_PREFIX,mapped,platform.posix,
platform.posix,TCP_MD5SIG_MAXKEYLEN,mapped,platform.posix,
platform.posix,TCP_NLA_BUSY,mapped,platform.posix,
platform.posix,TCP_NLA_BYTES_RETRANS,mapped,platform.posix,
platform.posix,TCP_NLA_BYTES_SENT,mapped,platform.posix,
platform.posix,TCP_NLA_CA_STATE,mapped,platform.posix,
platform.posix,TCP_NLA_DATA_SEGS_OUT,mapped,platform.posix,
platform.posix,TCP_NLA_DELIVERED,mapped,platform.posix,
platform.posix,TCP_NLA_DELIVERED_CE,mapped,platform.posix,
platform.posix,TCP_NLA_DELIVERY_RATE,mapped,platform.posix,
platform.posix,TCP_NLA_DELIVERY_RATE_APP_LMT,mapped,platform.posix,
platform.posix,TCP_NLA_DSACK_DUPS,mapped,platform.posix,
platform.posix,TCP_NLA_MIN_RTT,mapped,platform.posix,
platform.posix,TCP_NLA_PACING_RATE,mapped,platform.posix,
platform.posix,TCP_NLA_PAD,mapped,platform.posix,
platform.posix,TCP_NLA_RECUR_RETRANS,mapped,platform.posix,
platform.posix,TCP_NLA_REORDERING,mapped,platform.posix,
platform.posix,TCP_NLA_REORD_SEEN,mapped,platform.posix,
platform.posix,TCP_NLA_RWND_LIMITED,mapped,platform.posix,
platform.posix,TCP_NLA_SNDBUF_LIMITED,mapped,platform.posix,
platform.posix,TCP_NLA_SNDQ_SIZE,mapped,platform.posix,
platform.posix,TCP_NLA_SND_CWND,mapped,platform.posix,
platform.posix,TCP_NLA_SND_SSTHRESH,mapped,platform.posix,
platform.posix,TCP_NLA_SRTT,mapped,platform.posix,
platform.posix,TCP_NLA_TOTAL_RETRANS,mapped,platform.posix,
platform.posix,TCP_NODELAY,mapped,platform.posix,
platform.posix,TCP_NOTSENT_LOWAT,mapped,platform.posix,
platform.posix,TCP_QUEUE_SEQ,mapped,platform.posix,
platform.posix,TCP_QUICKACK,mapped,platform.posix,
platform.posix,TCP_REPAIR,mapped,platform.posix,
platform.posix,TCP_REPAIR_OFF,mapped,platform.posix,
platform.posix,TCP_REPAIR_OFF_NO_WP,mapped,platform.posix,
platform.posix,TCP_REPAIR_ON,mapped,platform.posix,
platform.posix,TCP_REPAIR_OPTIONS,mapped,platform.posix,
platform.posix,TCP_REPAIR_QUEUE,mapped,platform.posix,
platform.posix,TCP_REPAIR_WINDOW,mapped,platform.posix,
platform.posix,TCP_SAVED_SYN,mapped,platform.posix,
platform.posix,TCP_SAVE_SYN,mapped,platform.posix,
platform.posix,TCP_SYNCNT,mapped,platform.posix,
platform.posix,TCP_SYN_RECV,mapped,platform.posix,
platform.posix,TCP_SYN_SENT,mapped,platform.posix,
platform.posix,TCP_THIN_DUPACK,mapped,platform.posix,
platform.posix,TCP_THIN_LINEAR_TIMEOUTS,mapped,platform.posix,
platform.posix,TCP_TIMESTAMP,mapped,platform.posix,
platform.posix,TCP_TIME_WAIT,mapped,platform.posix,
platform.posix,TCP_TX_DELAY,mapped,platform.posix,
platform.posix,TCP_ULP,mapped,platform.posix,
platform.posix,TCP_USER_TIMEOUT,mapped,platform.posix,
platform.posix,TCP_WINDOW_CLAMP,mapped,platform.posix,
platform.posix,TCP_ZEROCOPY_RECEIVE,mapped,platform.posix,
platform.posix,TCSADRAIN,mapped,platform.posix,
platform.posix,TCSAFLUSH,mapped,platform.posix,
platform.posix,TCSANOW,mapped,platform.posix,
platform.posix,TCSBRK,mapped,platform.posix,
platform.posix,TCSBRKP,mapped,platform.posix,
platform.posix,TCSETA,mapped,platform.posix,
platform.posix,TCSETAF,mapped,platform.posix,
platform.posix,TCSETAW,mapped,platform.posix,
platform.posix,TCSETS,mapped,platform.posix,
platform.posix,TCSETSF,mapped,platform.posix,
platform.posix,TCSETSW,mapped,platform.posix,
platform.posix,TCSETX,mapped,platform.posix,
platform.posix,TCSETXF,mapped,platform.posix,
platform.posix,TCSETXW,mapped,platform.posix,
platform.posix,TCXONC,mapped,platform.posix,
platform.posix,TH_ACK,mapped,platform.posix,
platform.posix,TH_FIN,mapped,platform.posix,
platform.posix,TH_PUSH,mapped,platform.posix,
platform.posix,TH_RST,mapped,platform.posix,
platform.posix,TH_SYN,mapped,platform.posix,
platform.posix,TH_URG,mapped,platform.posix,
platform.posix,TIMER_ABSTIME,mapped,platform.posix,
platform.posix,TIME_UTC,mapped,platform.posix,
platform.posix,TIOCCBRK,mapped,platform.posix,
platform.posix,TIOCCONS,mapped,platform.posix,
platform.posix,TIOCEXCL,mapped,platform.posix,
platform.posix,TIOCGDEV,mapped,platform.posix,
platform.posix,TIOCGETD,mapped,platform.posix,
platform.posix,TIOCGEXCL,mapped,platform.posix,
platform.posix,TIOCGICOUNT,mapped,platform.posix,
platform.posix,TIOCGISO7816,mapped,platform.posix,
platform.posix,TIOCGLCKTRMIOS,mapped,platform.posix,
platform.posix,TIOCGPGRP,mapped,platform.posix,
platform.posix,TIOCGPKT,mapped,platform.posix,
platform.posix,TIOCGPTLCK,mapped,platform.posix,
platform.posix,TIOCGPTN,mapped,platform.posix,
platform.posix,TIOCGPTPEER,mapped,platform.posix,
platform.posix,TIOCGRS485,mapped,platform.posix,
platform.posix,TIOCGSERIAL,mapped,platform.posix,
platform.posix,TIOCGSID,mapped,platform.posix,
platform.posix,TIOCGSOFTCAR,mapped,platform.posix,
platform.posix,TIOCGWINSZ,mapped,platform.posix,
platform.posix,TIOCINQ,mapped,platform.posix,
platform.posix,TIOCLINUX,mapped,platform.posix,
platform.posix,TIOCMBIC,mapped,platform.posix,
platform.posix,TIOCMBIS,mapped,platform.posix,
platform.posix,TIOCMGET,mapped,platform.posix,
platform.posix,TIOCMIWAIT,mapped,platform.posix,
platform.posix,TIOCMSET,mapped,platform.posix,
platform.posix,TIOCM_CAR,mapped,platform.posix,
platform.posix,TIOCM_CD,mapped,platform.posix,
platform.posix,TIOCM_CTS,mapped,platform.posix,
platform.posix,TIOCM_DSR,mapped,platform.posix,
platform.posix,TIOCM_DTR,mapped,platform.posix,
platform.posix,TIOCM_LE,mapped,platform.posix,
platform.posix,TIOCM_LOOP,mapped,platform.posix,
platform.posix,TIOCM_OUT1,mapped,platform.posix,
platform.posix,TIOCM_OUT2,mapped,platform.posix,
platform.posix,TIOCM_RI,mapped,platform.posix,
platform.posix,TIOCM_RNG,mapped,platform.posix,
platform.posix,TIOCM_RTS,mapped,platform.posix,
platform.posix,TIOCM_SR,mapped,platform.posix,
platform.posix,TIOCM_ST,mapped,platform.posix,
platform.posix,TIOCNOTTY,mapped,platform.posix,
platform.posix,TIOCNXCL,mapped,platform.posix,
platform.posix,TIOCOUTQ,mapped,platform.posix,
platform.posix,TIOCPKT,mapped,platform.posix,
platform.posix,TIOCPKT_DATA,mapped,platform.posix,
platform.posix,TIOCPKT_DOSTOP,mapped,platform.posix,
platform.posix,TIOCPKT_FLUSHREAD,mapped,platform.posix,
platform.posix,TIOCPKT_FLUSHWRITE,mapped,platform.posix,
platform.posix,TIOCPKT_IOCTL,mapped,platform.posix,
platform.posix,TIOCPKT_NOSTOP,mapped,platform.posix,
platform.posix,TIOCPKT_START,mapped,platform.posix,
platform.posix,TIOCPKT_STOP,mapped,platform.posix,
platform.posix,TIOCSBRK,mapped,platform.posix,
platform.posix,TIOCSCTTY,mapped,platform.posix,
platform.posix,TIOCSERCONFIG,mapped,platform.posix,
platform.posix,TIOCSERGETLSR,mapped,platform.posix,
platform.posix,TIOCSERGETMULTI,mapped,platform.posix,
platform.posix,TIOCSERGSTRUCT,mapped,platform.posix,
platform.posix,TIOCSERGWILD,mapped,platform.posix,
platform.posix,TIOCSERSETMULTI,mapped,platform.posix,
platform.posix,TIOCSERSWILD,mapped,platform.posix,
platform.posix,TIOCSER_TEMT,mapped,platform.posix,
platform.posix,TIOCSETD,mapped,platform.posix,
platform.posix,TIOCSIG,mapped,platform.posix,
platform.posix,TIOCSISO7816,mapped,platform.posix,
platform.posix,TIOCSLCKTRMIOS,mapped,platform.posix,
platform.posix,TIOCSPGRP,mapped,platform.posix,
platform.posix,TIOCSPTLCK,mapped,platform.posix,
platform.posix,TIOCSRS485,mapped,platform.posix,
platform.posix,TIOCSSERIAL,mapped,platform.posix,
platform.posix,TIOCSSOFTCAR,mapped,platform.posix,
platform.posix,TIOCSTI,mapped,platform.posix,
platform.posix,TIOCSWINSZ,mapped,platform.posix,
platform.posix,TIOCVHANGUP,mapped,platform.posix,
platform.posix,TMP_MAX,mapped,platform.posix,
platform.posix,TOSTOP,mapped,platform.posix,
platform.posix,TRAP_BRANCH,mapped,platform.posix,
platform.posix,TRAP_BRKPT,mapped,platform.posix,
platform.posix,TRAP_HWBKPT,mapped,platform.posix,
platform.posix,TRAP_TRACE,mapped,platform.posix,
platform.posix,TRAP_UNK,mapped,platform.posix,
platform.posix,TRY_AGAIN,mapped,platform.posix,
platform.posix,TSS_DTOR_ITERATIONS,mapped,platform.posix,
platform.posix,TTY_NAME_MAX,mapped,platform.posix,
platform.posix,TZNAME_MAX,mapped,platform.posix,
platform.posix,T_A,mapped,platform.posix,
platform.posix,T_A6,mapped,platform.posix,
platform.posix,T_AAAA,mapped,platform.posix,
platform.posix,T_AFSDB,mapped,platform.posix,
platform.posix,T_ANY,mapped,platform.posix,
platform.posix,T_ATMA,mapped,platform.posix,
platform.posix,T_AXFR,mapped,platform.posix,
platform.posix,T_CNAME,mapped,platform.posix,
platform.posix,T_DNAME,mapped,platform.posix,
platform.posix,T_EID,mapped,platform.posix,
platform.posix,T_GPOS,mapped,platform.posix,
platform.posix,T_HINFO,mapped,platform.posix,
platform.posix,T_ISDN,mapped,platform.posix,
platform.posix,T_IXFR,mapped,platform.posix,
platform.posix,T_KEY,mapped,platform.posix,
platform.posix,T_LOC,mapped,platform.posix,
platform.posix,T_MAILA,mapped,platform.posix,
platform.posix,T_MAILB,mapped,platform.posix,
platform.posix,T_MB,mapped,platform.posix,
platform.posix,T_MD,mapped,platform.posix,
platform.posix,T_MF,mapped,platform.posix,
platform.posix,T_MG,mapped,platform.posix,
platform.posix,T_MINFO,mapped,platform.posix,
platform.posix,T_MR,mapped,platform.posix,
platform.posix,T_MX,mapped,platform.posix,
platform.posix,T_NAPTR,mapped,platform.posix,
platform.posix,T_NIMLOC,mapped,platform.posix,
platform.posix,T_NS,mapped,platform.posix,
platform.posix,T_NSAP,mapped,platform.posix,
platform.posix,T_NSAP_PTR,mapped,platform.posix,
platform.posix,T_NULL,mapped,platform.posix,
platform.posix,T_NXT,mapped,platform.posix,
platform.posix,T_PTR,mapped,platform.posix,
platform.posix,T_PX,mapped,platform.posix,
platform.posix,T_RP,mapped,platform.posix,
platform.posix,T_RT,mapped,platform.posix,
platform.posix,T_SIG,mapped,platform.posix,
platform.posix,T_SOA,mapped,platform.posix,
platform.posix,T_SRV,mapped,platform.posix,
platform.posix,T_TSIG,mapped,platform.posix,
platform.posix,T_TXT,mapped,platform.posix,
platform.posix,T_WKS,mapped,platform.posix,
platform.posix,T_X25,mapped,platform.posix,
platform.posix,UCHAR_MAX,mapped,platform.posix,
platform.posix,UDP_CORK,mapped,platform.posix,
platform.posix,UDP_ENCAP,mapped,platform.posix,
platform.posix,UDP_ENCAP_ESPINUDP,mapped,platform.posix,
platform.posix,UDP_ENCAP_ESPINUDP_NON_IKE,mapped,platform.posix,
platform.posix,UDP_ENCAP_GTP0,mapped,platform.posix,
platform.posix,UDP_ENCAP_GTP1U,mapped,platform.posix,
platform.posix,UDP_ENCAP_L2TPINUDP,mapped,platform.posix,
platform.posix,UDP_ENCAP_RXRPC,mapped,platform.posix,
platform.posix,UDP_GRO,mapped,platform.posix,
platform.posix,UDP_NO_CHECK6_RX,mapped,platform.posix,
platform.posix,UDP_NO_CHECK6_TX,mapped,platform.posix,
platform.posix,UDP_SEGMENT,mapped,platform.posix,
platform.posix,UINT16_MAX,mapped,platform.posix,
platform.posix,UINT32_MAX,mapped,platform.posix,
platform.posix,UINT64_MAX,mapped,platform.posix,
platform.posix,UINT8_MAX,mapped,platform.posix,
platform.posix,UINTMAX_MAX,mapped,platform.posix,
platform.posix,UINTPTR_MAX,mapped,platform.posix,
platform.posix,UINT_FAST16_MAX,mapped,platform.posix,
platform.posix,UINT_FAST32_MAX,mapped,platform.posix,
platform.posix,UINT_FAST64_MAX,mapped,platform.posix,
