symbol,package_count,packages
isgraph,1,platform.posix
isgraph_l,1,platform.posix
islower,1,platform.posix
islower_l,1,platform.posix
isprint,1,platform.posix
isprint_l,1,platform.posix
ispunct,1,platform.posix
ispunct_l,1,platform.posix
issetugid,1,platform.posix
isspace,1,platform.posix
isspace_l,1,platform.posix
isupper,1,platform.posix
isupper_l,1,platform.posix
iswalnum,1,platform.posix
iswalnum_l,1,platform.posix
iswalpha,1,platform.posix
iswalpha_l,1,platform.posix
iswblank,1,platform.posix
iswblank_l,1,platform.posix
iswcntrl,1,platform.posix
iswcntrl_l,1,platform.posix
iswctype,1,platform.posix
iswctype_l,1,platform.posix
iswdigit,1,platform.posix
iswdigit_l,1,platform.posix
iswgraph,1,platform.posix
iswgraph_l,1,platform.posix
iswlower,1,platform.posix
iswlower_l,1,platform.posix
iswprint,1,platform.posix
iswprint_l,1,platform.posix
iswpunct,1,platform.posix
iswpunct_l,1,platform.posix
iswspace,1,platform.posix
iswspace_l,1,platform.posix
iswupper,1,platform.posix
iswupper_l,1,platform.posix
iswxdigit,1,platform.posix
iswxdigit_l,1,platform.posix
isxdigit,1,platform.posix
isxdigit_l,1,platform.posix
itimerspec,2,platform.linux|platform.posix
itimerspec.Companion,2,platform.linux|platform.posix
itimerspec.it_interval,2,platform.linux|platform.posix
itimerspec.it_value,2,platform.linux|platform.posix
itimerval,1,platform.posix
itimerval.Companion,1,platform.posix
itimerval.it_interval,1,platform.posix
itimerval.it_value,1,platform.posix
j0,1,platform.posix
j0f,1,platform.posix
j1,1,platform.posix
j1f,1,platform.posix
jmp_buf,1,platform.posix
jmp_bufVar,1,platform.posix
jn,1,platform.posix
jnf,1,platform.posix
jrand48,1,platform.posix
kbd_repeat,1,platform.linux
kbd_repeat.Companion,1,platform.linux
kbd_repeat.delay,1,platform.linux
kbd_repeat.period,1,platform.linux
kbdiacr,1,platform.linux
kbdiacr.Companion,1,platform.linux
kbdiacr.base,1,platform.linux
kbdiacr.diacr,1,platform.linux
kbdiacr.result,1,platform.linux
kbdiacrs,1,platform.linux
kbdiacrs.Companion,1,platform.linux
kbdiacrs.kb_cnt,1,platform.linux
kbdiacrs.kbdiacr,1,platform.linux
kbdiacrsuc,1,platform.linux
kbdiacrsuc.Companion,1,platform.linux
kbdiacrsuc.kb_cnt,1,platform.linux
kbdiacrsuc.kbdiacruc,1,platform.linux
kbdiacruc,1,platform.linux
kbdiacruc.Companion,1,platform.linux
kbdiacruc.base,1,platform.linux
kbdiacruc.diacr,1,platform.linux
kbdiacruc.result,1,platform.linux
kbentry,1,platform.linux
kbentry.Companion,1,platform.linux
kbentry.kb_index,1,platform.linux
kbentry.kb_table,1,platform.linux
kbentry.kb_value,1,platform.linux
kbkeycode,1,platform.linux
kbkeycode.Companion,1,platform.linux
kbkeycode.keycode,1,platform.linux
kbkeycode.scancode,1,platform.linux
kbsentry,1,platform.linux
kbsentry.Companion,1,platform.linux
kbsentry.kb_func,1,platform.linux
kbsentry.kb_string,1,platform.linux
key_t,1,platform.posix
key_tVar,1,platform.posix
khronos_boolean_enum_t,1,platform.glescommon
khronos_boolean_enum_tVar,1,platform.glescommon
khronos_float_t,1,platform.glescommon
khronos_float_tVar,1,platform.glescommon
khronos_int16_t,1,platform.glescommon
khronos_int16_tVar,1,platform.glescommon
khronos_int32_t,1,platform.glescommon
khronos_int32_tVar,1,platform.glescommon
khronos_int64_t,1,platform.glescommon
khronos_int64_tVar,1,platform.glescommon
khronos_int8_t,1,platform.glescommon
khronos_int8_tVar,1,platform.glescommon
khronos_intptr_t,1,platform.glescommon
khronos_intptr_tVar,1,platform.glescommon
khronos_ssize_t,1,platform.glescommon
khronos_ssize_tVar,1,platform.glescommon
khronos_stime_nanoseconds_t,1,platform.glescommon
khronos_stime_nanoseconds_tVar,1,platform.glescommon
khronos_uint16_t,1,platform.glescommon
khronos_uint16_tVar,1,platform.glescommon
khronos_uint32_t,1,platform.glescommon
khronos_uint32_tVar,1,platform.glescommon
khronos_uint64_t,1,platform.glescommon
khronos_uint64_tVar,1,platform.glescommon
khronos_uint8_t,1,platform.glescommon
khronos_uint8_tVar,1,platform.glescommon
khronos_uintptr_t,1,platform.glescommon
khronos_uintptr_tVar,1,platform.glescommon
khronos_usize_t,1,platform.glescommon
khronos_usize_tVar,1,platform.glescommon
khronos_utime_nanoseconds_t,1,platform.glescommon
khronos_utime_nanoseconds_tVar,1,platform.glescommon
kill,1,platform.posix
killpg,1,platform.posix
klogctl,1,platform.linux
labs,1,platform.posix
lastlog,1,platform.posix
lastlog.Companion,1,platform.posix
lastlog.ll_host,1,platform.posix
lastlog.ll_line,1,platform.posix
lastlog.ll_time,1,platform.posix
lchown,1,platform.posix
lcong48,1,platform.posix
lconv,1,platform.posix
lconv.Companion,1,platform.posix
lconv.currency_symbol,1,platform.posix
lconv.decimal_point,1,platform.posix
lconv.frac_digits,1,platform.posix
lconv.grouping,1,platform.posix
lconv.int_curr_symbol,1,platform.posix
lconv.int_frac_digits,1,platform.posix
lconv.int_n_cs_precedes,1,platform.posix
lconv.int_n_sep_by_space,1,platform.posix
lconv.int_n_sign_posn,1,platform.posix
lconv.int_p_cs_precedes,1,platform.posix
lconv.int_p_sep_by_space,1,platform.posix
lconv.int_p_sign_posn,1,platform.posix
lconv.mon_decimal_point,1,platform.posix
lconv.mon_grouping,1,platform.posix
lconv.mon_thousands_sep,1,platform.posix
lconv.n_cs_precedes,1,platform.posix
lconv.n_sep_by_space,1,platform.posix
lconv.n_sign_posn,1,platform.posix
lconv.negative_sign,1,platform.posix
lconv.p_cs_precedes,1,platform.posix
lconv.p_sep_by_space,1,platform.posix
lconv.p_sign_posn,1,platform.posix
lconv.positive_sign,1,platform.posix
lconv.thousands_sep,1,platform.posix
ldexp,1,platform.posix
ldexpf,1,platform.posix
ldiv,1,platform.posix
ldiv_t,1,platform.posix
ldiv_t.Companion,1,platform.posix
ldiv_t.quot,1,platform.posix
ldiv_t.rem,1,platform.posix
lfind,1,platform.posix
lgamma,1,platform.posix
lgamma_r,1,platform.posix
lgammaf,1,platform.posix
lgammaf_r,1,platform.posix
lgetxattr,1,platform.linux
linger,1,platform.posix
linger.Companion,1,platform.posix
linger.l_linger,1,platform.posix
linger.l_onoff,1,platform.posix
link,1,platform.posix
link_map,1,platform.linux
link_map.Companion,1,platform.linux
link_map.l_addr,1,platform.linux
link_map.l_ld,1,platform.linux
link_map.l_name,1,platform.linux
link_map.l_next,1,platform.linux
link_map.l_prev,1,platform.linux
linkat,1,platform.posix
listen,1,platform.posix
listxattr,1,platform.linux
llabs,1,platform.posix
lldiv,1,platform.posix
lldiv_t,1,platform.posix
lldiv_t.Companion,1,platform.posix
lldiv_t.quot,1,platform.posix
lldiv_t.rem,1,platform.posix
llistxattr,1,platform.linux
llrint,1,platform.posix
llrintf,1,platform.posix
llround,1,platform.posix
llroundf,1,platform.posix
locale_t,1,platform.posix
locale_tVar,1,platform.posix
localeconv,1,platform.posix
localtime,1,platform.posix
localtime_r,1,platform.posix
lockf,1,platform.posix
lockf64,1,platform.posix
log,1,platform.posix
log10,1,platform.posix
log10f,1,platform.posix
log1p,1,platform.posix
log1pf,1,platform.posix
log2,1,platform.posix
log2f,1,platform.posix
logb,1,platform.posix
logbf,1,platform.posix
logf,1,platform.posix
login_tty,1,platform.posix
longjmp,1,platform.posix
lrand48,1,platform.posix
lremovexattr,1,platform.linux
lrint,1,platform.posix
lrintf,1,platform.posix
lround,1,platform.posix
lroundf,1,platform.posix
lsearch,1,platform.posix
lseek,1,platform.posix
lseek64,1,platform.posix
lsetxattr,1,platform.linux
lstat,1,platform.posix
lstat64,1,platform.posix
lutimes,1,platform.posix
lwpid_t,1,platform.linux
lwpid_tVar,1,platform.linux
madvise,1,platform.posix
mallinfo,1,platform.linux
mallinfo.Companion,1,platform.linux
mallinfo.arena,1,platform.linux
mallinfo.fordblks,1,platform.linux
mallinfo.fsmblks,1,platform.linux
mallinfo.hblkhd,1,platform.linux
mallinfo.hblks,1,platform.linux
mallinfo.keepcost,1,platform.linux
mallinfo.ordblks,1,platform.linux
mallinfo.smblks,1,platform.linux
mallinfo.uordblks,1,platform.linux
mallinfo.usmblks,1,platform.linux
mallinfo2,1,platform.linux
mallinfo2.Companion,1,platform.linux
mallinfo2.arena,1,platform.linux
mallinfo2.fordblks,1,platform.linux
mallinfo2.fsmblks,1,platform.linux
mallinfo2.hblkhd,1,platform.linux
mallinfo2.hblks,1,platform.linux
mallinfo2.keepcost,1,platform.linux
mallinfo2.ordblks,1,platform.linux
mallinfo2.smblks,1,platform.linux
mallinfo2.uordblks,1,platform.linux
mallinfo2.usmblks,1,platform.linux
malloc,2,platform.linux|platform.posix
malloc_usable_size,1,platform.linux
mallopt,1,platform.linux
math_errhandling,1,platform.posix
max_align_t,1,platform.posix
max_align_t.Companion,1,platform.posix
max_align_t.__clang_max_align_nonce1,1,platform.posix
mblen,1,platform.posix
mbrlen,1,platform.posix
mbrtoc16,1,platform.linux
mbrtoc32,1,platform.linux
mbrtowc,1,platform.posix
mbsinit,1,platform.posix
mbsnrtowcs,1,platform.posix
mbsrtowcs,1,platform.posix
mbstate_t,1,platform.posix
mbstowcs,1,platform.posix
mbtowc,1,platform.posix
mcontext_t,1,platform.posix
memalign,2,platform.linux|platform.posix
memccpy,1,platform.posix
memchr,1,platform.posix
memcmp,1,platform.posix
memcpy,1,platform.posix
memfd_create,1,platform.posix
memmem,1,platform.posix
memmove,1,platform.posix
memory_order,1,platform.posix
memory_orderVar,1,platform.posix
memory_order_acq_rel,1,platform.posix
memory_order_acquire,1,platform.posix
memory_order_consume,1,platform.posix
memory_order_relaxed,1,platform.posix
memory_order_release,1,platform.posix
memory_order_seq_cst,1,platform.posix
mempcpy,1,platform.posix
memrchr,1,platform.posix
memset,1,platform.posix
midi_info,1,platform.linux
midi_info.Companion,1,platform.linux
midi_info.capabilities,1,platform.linux
midi_info.dev_type,1,platform.linux
midi_info.device,1,platform.linux
midi_info.dummies,1,platform.linux
midi_info.name,1,platform.linux
mincore,1,platform.posix
mixer_info,1,platform.linux
mixer_info.Companion,1,platform.linux
mixer_info.fillers,1,platform.linux
mixer_info.id,1,platform.linux
mixer_info.modify_counter,1,platform.linux
mixer_info.name,1,platform.linux
mixer_record,1,platform.linux
mixer_recordVar,1,platform.linux
mixer_vol_table,1,platform.linux
mixer_vol_table.Companion,1,platform.linux
mixer_vol_table.levels,1,platform.linux
mixer_vol_table.name,1,platform.linux
mixer_vol_table.num,1,platform.linux
mkdir,1,platform.posix
mkdirat,1,platform.posix
mkdtemp,1,platform.posix
mkfifo,1,platform.posix
mkfifoat,1,platform.posix
mknod,1,platform.posix
mknodat,1,platform.posix
mkostemp,1,platform.posix
mkostemp64,1,platform.posix
mkostemps,1,platform.posix
mkostemps64,1,platform.posix
mkstemp,1,platform.posix
mkstemp64,1,platform.posix
mkstemps,1,platform.posix
mkstemps64,1,platform.posix
mktemp,1,platform.posix
mktime,1,platform.posix
mld_hdr,1,platform.posix
mld_hdr.Companion,1,platform.posix
mld_hdr.mld_addr,1,platform.posix
mld_hdr.mld_icmp6_hdr,1,platform.posix
mlock,1,platform.posix
mlock2,1,platform.posix
mlockall,1,platform.posix
mmap,1,platform.posix
mmap64,1,platform.posix
mmsghdr,1,platform.posix
mmsghdr.Companion,1,platform.posix
mmsghdr.msg_hdr,1,platform.posix
mmsghdr.msg_len,1,platform.posix
mntent,1,platform.linux
mntent.Companion,1,platform.linux
mntent.mnt_dir,1,platform.linux
mntent.mnt_freq,1,platform.linux
mntent.mnt_fsname,1,platform.linux
mntent.mnt_opts,1,platform.linux
mntent.mnt_passno,1,platform.linux
mntent.mnt_type,1,platform.linux
mode_t,1,platform.posix
mode_tVar,1,platform.posix
modf,1,platform.posix
modff,1,platform.posix
mount,1,platform.linux
mprotect,1,platform.posix
mpu_command_rec,1,platform.linux
mpu_command_rec.Companion,1,platform.linux
mpu_command_rec.cmd,1,platform.linux
mpu_command_rec.data,1,platform.linux
mpu_command_rec.nr_args,1,platform.linux
mpu_command_rec.nr_returns,1,platform.linux
mq_attr,1,platform.linux
mq_attr.Companion,1,platform.linux
mq_attr.__unused1,1,platform.linux
mq_attr.mq_curmsgs,1,platform.linux
mq_attr.mq_flags,1,platform.linux
mq_attr.mq_maxmsg,1,platform.linux
mq_attr.mq_msgsize,1,platform.linux
mqd_t,1,platform.linux
mqd_tVar,1,platform.linux
mrand48,1,platform.posix
mremap,1,platform.posix
msgbuf,1,platform.linux
msgbuf.Companion,1,platform.linux
msgbuf.mtext,1,platform.linux
msgbuf.mtype,1,platform.linux
msgctl,1,platform.linux
msgget,1,platform.linux
msghdr,1,platform.posix
msghdr.Companion,1,platform.posix
msghdr.__pad1,1,platform.posix
msghdr.__pad2,1,platform.posix
msghdr.msg_control,1,platform.posix
msghdr.msg_controllen,1,platform.posix
msghdr.msg_flags,1,platform.posix
msghdr.msg_iov,1,platform.posix
msghdr.msg_iovlen,1,platform.posix
msghdr.msg_name,1,platform.posix
msghdr.msg_namelen,1,platform.posix
msginfo,1,platform.linux
msginfo.Companion,1,platform.linux
msginfo.msgmap,1,platform.linux
msginfo.msgmax,1,platform.linux
msginfo.msgmnb,1,platform.linux
msginfo.msgmni,1,platform.linux
msginfo.msgpool,1,platform.linux
msginfo.msgseg,1,platform.linux
msginfo.msgssz,1,platform.linux
msginfo.msgtql,1,platform.linux
msglen_t,1,platform.linux
msglen_tVar,1,platform.linux
msgqnum_t,1,platform.linux
msgqnum_tVar,1,platform.linux
msgrcv,1,platform.linux
msgsnd,1,platform.linux
msqid_ds,1,platform.linux
msqid_ds.Companion,1,platform.linux
msqid_ds.__unused1,1,platform.linux
msqid_ds.msg_cbytes,1,platform.linux
msqid_ds.msg_ctime,1,platform.linux
msqid_ds.msg_lrpid,1,platform.linux
msqid_ds.msg_lspid,1,platform.linux
msqid_ds.msg_perm,1,platform.linux
msqid_ds.msg_qbytes,1,platform.linux
msqid_ds.msg_qnum,1,platform.linux
msqid_ds.msg_rtime,1,platform.linux
msqid_ds.msg_stime,1,platform.linux
msync,1,platform.posix
mt_tape_info,1,platform.linux
mt_tape_info.Companion,1,platform.linux
mt_tape_info.t_name,1,platform.linux
mt_tape_info.t_type,1,platform.linux
mtconfiginfo,1,platform.linux
mtconfiginfo.Companion,1,platform.linux
mtconfiginfo.debug,1,platform.linux
mtconfiginfo.dmanr,1,platform.linux
mtconfiginfo.have_bsf,1,platform.linux
mtconfiginfo.have_bsr,1,platform.linux
mtconfiginfo.have_dens,1,platform.linux
mtconfiginfo.have_eod,1,platform.linux
mtconfiginfo.have_fsr,1,platform.linux
mtconfiginfo.have_qfa,1,platform.linux
mtconfiginfo.have_ras1,1,platform.linux
mtconfiginfo.have_ras2,1,platform.linux
mtconfiginfo.have_ras3,1,platform.linux
mtconfiginfo.have_seek,1,platform.linux
mtconfiginfo.have_tell,1,platform.linux
mtconfiginfo.ifc_type,1,platform.linux
mtconfiginfo.irqnr,1,platform.linux
mtconfiginfo.mt_type,1,platform.linux
mtconfiginfo.pad1,1,platform.linux
mtconfiginfo.port,1,platform.linux
mtconfiginfo.reserved,1,platform.linux
mtd_ecc_stats,1,platform.mtd
mtd_ecc_stats.Companion,1,platform.mtd
mtd_ecc_stats.badblocks,1,platform.mtd
mtd_ecc_stats.bbtblocks,1,platform.mtd
mtd_ecc_stats.corrected,1,platform.mtd
mtd_ecc_stats.failed,1,platform.mtd
mtd_file_modes,1,platform.mtd
mtd_file_modesVar,1,platform.mtd
mtd_info_t,1,platform.mtd
mtd_info_user,1,platform.mtd
mtd_info_user.Companion,1,platform.mtd
mtd_info_user.erasesize,1,platform.mtd
mtd_info_user.flags,1,platform.mtd
mtd_info_user.oobsize,1,platform.mtd
mtd_info_user.padding,1,platform.mtd
mtd_info_user.size,1,platform.mtd
mtd_info_user.type,1,platform.mtd
mtd_info_user.writesize,1,platform.mtd
mtd_oob_buf,1,platform.mtd
mtd_oob_buf.Companion,1,platform.mtd
mtd_oob_buf.length,1,platform.mtd
mtd_oob_buf.ptr,1,platform.mtd
mtd_oob_buf.start,1,platform.mtd
mtd_oob_buf64,1,platform.mtd
mtd_oob_buf64.Companion,1,platform.mtd
mtd_oob_buf64.length,1,platform.mtd
mtd_oob_buf64.pad,1,platform.mtd
mtd_oob_buf64.start,1,platform.mtd
mtd_oob_buf64.usr_ptr,1,platform.mtd
mtd_write_req,1,platform.mtd
mtd_write_req.Companion,1,platform.mtd
mtd_write_req.len,1,platform.mtd
mtd_write_req.mode,1,platform.mtd
mtd_write_req.ooblen,1,platform.mtd
mtd_write_req.padding,1,platform.mtd
mtd_write_req.start,1,platform.mtd
mtd_write_req.usr_data,1,platform.mtd
mtd_write_req.usr_oob,1,platform.mtd
mtget,1,platform.linux
mtget.Companion,1,platform.linux
mtget.mt_blkno,1,platform.linux
mtget.mt_dsreg,1,platform.linux
mtget.mt_erreg,1,platform.linux
mtget.mt_fileno,1,platform.linux
mtget.mt_gstat,1,platform.linux
mtget.mt_resid,1,platform.linux
mtget.mt_type,1,platform.linux
mtop,1,platform.linux
mtop.Companion,1,platform.linux
mtop.mt_count,1,platform.linux
mtop.mt_op,1,platform.linux
mtpos,1,platform.linux
mtpos.Companion,1,platform.linux
mtpos.mt_blkno,1,platform.linux
mtx_destroy,1,platform.posix
mtx_init,1,platform.posix
mtx_lock,1,platform.posix
mtx_plain,1,platform.posix
mtx_recursive,1,platform.posix
mtx_t,1,platform.posix
mtx_t.Companion,1,platform.posix
mtx_t.__u,1,platform.posix
mtx_timed,1,platform.posix
mtx_timedlock,1,platform.posix
mtx_trylock,1,platform.posix
mtx_unlock,1,platform.posix
munlock,1,platform.posix
munlockall,1,platform.posix
munmap,1,platform.posix
n_long,1,platform.posix
n_longVar,1,platform.posix
n_short,1,platform.posix
n_shortVar,1,platform.posix
n_time,1,platform.posix
n_timeVar,1,platform.posix
name_to_handle_at,1,platform.posix
nan,1,platform.posix
nand_ecclayout_t,1,platform.mtd
nand_ecclayout_user,1,platform.mtd
nand_ecclayout_user.Companion,1,platform.mtd
nand_ecclayout_user.eccbytes,1,platform.mtd
nand_ecclayout_user.eccpos,1,platform.mtd
nand_ecclayout_user.oobavail,1,platform.mtd
nand_ecclayout_user.oobfree,1,platform.mtd
nand_oobfree,1,platform.mtd
nand_oobfree.Companion,1,platform.mtd
nand_oobfree.length,1,platform.mtd
nand_oobfree.offset,1,platform.mtd
nand_oobinfo,1,platform.mtd
nand_oobinfo.Companion,1,platform.mtd
nand_oobinfo.eccbytes,1,platform.mtd
nand_oobinfo.eccpos,1,platform.mtd
nand_oobinfo.oobfree,1,platform.mtd
nand_oobinfo.useecc,1,platform.mtd
nand_oobinfo_t,1,platform.mtd
nanf,1,platform.posix
nanosleep,1,platform.posix
napi_acquire_threadsafe_function,1,platform.ohos
napi_add_async_cleanup_hook,1,platform.ohos
napi_add_env_cleanup_hook,1,platform.ohos
napi_add_finalizer,1,platform.ohos
napi_addon_register_func,1,platform.ohos
napi_addon_register_funcVar,1,platform.ohos
napi_adjust_external_memory,1,platform.ohos
napi_array_expected,1,platform.ohos
napi_arraybuffer_expected,1,platform.ohos
napi_async_cleanup_hook,1,platform.ohos
napi_async_cleanup_hookVar,1,platform.ohos
napi_async_cleanup_hook_handle,1,platform.ohos
napi_async_cleanup_hook_handleVar,1,platform.ohos
napi_async_complete_callback,1,platform.ohos
napi_async_complete_callbackVar,1,platform.ohos
napi_async_context,1,platform.ohos
napi_async_contextVar,1,platform.ohos
napi_async_destroy,1,platform.ohos
napi_async_execute_callback,1,platform.ohos
napi_async_execute_callbackVar,1,platform.ohos
napi_async_init,1,platform.ohos
napi_async_work,1,platform.ohos
napi_async_workVar,1,platform.ohos
napi_bigint_expected,1,platform.ohos
napi_boolean_expected,1,platform.ohos
napi_call_function,1,platform.ohos
napi_call_threadsafe_function,1,platform.ohos
napi_call_threadsafe_function_with_priority,1,platform.ohos
napi_callback,1,platform.ohos
napi_callbackVar,1,platform.ohos
napi_callback_info,1,platform.ohos
napi_callback_infoVar,1,platform.ohos
napi_callback_scope,1,platform.ohos
napi_callback_scopeVar,1,platform.ohos
napi_callback_scope_mismatch,1,platform.ohos
napi_cancel_async_work,1,platform.ohos
napi_cancelled,1,platform.ohos
napi_check_object_type_tag,1,platform.ohos
napi_close_callback_scope,1,platform.ohos
napi_close_escapable_handle_scope,1,platform.ohos
napi_close_handle_scope,1,platform.ohos
napi_closing,1,platform.ohos
napi_coerce_to_bool,1,platform.ohos
napi_coerce_to_native_binding_object,1,platform.ohos
napi_coerce_to_number,1,platform.ohos
napi_coerce_to_object,1,platform.ohos
napi_coerce_to_string,1,platform.ohos
napi_configurable,1,platform.ohos
napi_create_ark_runtime,1,platform.ohos
napi_create_ark_runtime_only_one_env_per_thread,1,platform.ohos
napi_create_ark_runtime_too_many_envs,1,platform.ohos
napi_create_array,1,platform.ohos
napi_create_array_with_length,1,platform.ohos
napi_create_arraybuffer,1,platform.ohos
napi_create_async_work,1,platform.ohos
napi_create_bigint_int64,1,platform.ohos
napi_create_bigint_uint64,1,platform.ohos
napi_create_bigint_words,1,platform.ohos
napi_create_buffer,1,platform.ohos
napi_create_buffer_copy,1,platform.ohos
napi_create_dataview,1,platform.ohos
napi_create_date,1,platform.ohos
napi_create_double,1,platform.ohos
napi_create_error,1,platform.ohos
napi_create_external,1,platform.ohos
napi_create_external_arraybuffer,1,platform.ohos
napi_create_external_buffer,1,platform.ohos
napi_create_function,1,platform.ohos
napi_create_int32,1,platform.ohos
napi_create_int64,1,platform.ohos
napi_create_object,1,platform.ohos
napi_create_object_with_named_properties,1,platform.ohos
napi_create_object_with_properties,1,platform.ohos
napi_create_promise,1,platform.ohos
napi_create_range_error,1,platform.ohos
napi_create_reference,1,platform.ohos
napi_create_sendable_array,1,platform.ohos
napi_create_sendable_array_with_length,1,platform.ohos
napi_create_sendable_arraybuffer,1,platform.ohos
napi_create_sendable_object_with_properties,1,platform.ohos
napi_create_sendable_typedarray,1,platform.ohos
napi_create_string_latin1,1,platform.ohos
napi_create_string_utf16,1,platform.ohos
napi_create_string_utf8,1,platform.ohos
napi_create_symbol,1,platform.ohos
napi_create_threadsafe_function,1,platform.ohos
napi_create_type_error,1,platform.ohos
napi_create_typedarray,1,platform.ohos
napi_create_uint32,1,platform.ohos
napi_date_expected,1,platform.ohos
napi_default,1,platform.ohos
napi_default_jsproperty,1,platform.ohos
napi_default_method,1,platform.ohos
napi_deferred,1,platform.ohos
napi_deferredVar,1,platform.ohos
napi_define_class,1,platform.ohos
napi_define_properties,1,platform.ohos
napi_define_sendable_class,1,platform.ohos
napi_delete_async_work,1,platform.ohos
napi_delete_element,1,platform.ohos
napi_delete_property,1,platform.ohos
napi_delete_reference,1,platform.ohos
napi_delete_serialization_data,1,platform.ohos
napi_deserialize,1,platform.ohos
napi_destroy_ark_runtime,1,platform.ohos
napi_destroy_ark_runtime_env_not_exist,1,platform.ohos
napi_detach_arraybuffer,1,platform.ohos
napi_detachable_arraybuffer_expected,1,platform.ohos
napi_enumerable,1,platform.ohos
napi_env,1,platform.ohos
napi_envVar,1,platform.ohos
napi_escapable_handle_scope,1,platform.ohos
napi_escapable_handle_scopeVar,1,platform.ohos
napi_escape_called_twice,1,platform.ohos
napi_escape_handle,1,platform.ohos
napi_event_mode,1,platform.ohos
napi_event_modeVar,1,platform.ohos
napi_event_mode_default,1,platform.ohos
napi_event_mode_nowait,1,platform.ohos
napi_extended_error_info,1,platform.ohos
napi_extended_error_info.Companion,1,platform.ohos
napi_extended_error_info.engine_error_code,1,platform.ohos
napi_extended_error_info.engine_reserved,1,platform.ohos
napi_extended_error_info.error_code,1,platform.ohos
napi_extended_error_info.error_message,1,platform.ohos
napi_fatal_error,1,platform.ohos
napi_fatal_exception,1,platform.ohos
napi_finalize,1,platform.ohos
napi_finalizeVar,1,platform.ohos
napi_function_expected,1,platform.ohos
napi_generic_failure,1,platform.ohos
napi_get_all_property_names,1,platform.ohos
napi_get_and_clear_last_exception,1,platform.ohos
napi_get_array_length,1,platform.ohos
napi_get_arraybuffer_info,1,platform.ohos
napi_get_boolean,1,platform.ohos
napi_get_buffer_info,1,platform.ohos
napi_get_cb_info,1,platform.ohos
napi_get_dataview_info,1,platform.ohos
napi_get_date_value,1,platform.ohos
napi_get_element,1,platform.ohos
napi_get_global,1,platform.ohos
napi_get_instance_data,1,platform.ohos
napi_get_last_error_info,1,platform.ohos
napi_get_named_property,1,platform.ohos
napi_get_new_target,1,platform.ohos
napi_get_node_version,1,platform.ohos
napi_get_null,1,platform.ohos
napi_get_property,1,platform.ohos
napi_get_property_names,1,platform.ohos
napi_get_prototype,1,platform.ohos
napi_get_reference_value,1,platform.ohos
napi_get_threadsafe_function_context,1,platform.ohos
napi_get_typedarray_info,1,platform.ohos
napi_get_undefined,1,platform.ohos
napi_get_uv_event_loop,1,platform.ohos
napi_get_value_bigint_int64,1,platform.ohos
napi_get_value_bigint_uint64,1,platform.ohos
napi_get_value_bigint_words,1,platform.ohos
napi_get_value_bool,1,platform.ohos
napi_get_value_double,1,platform.ohos
napi_get_value_external,1,platform.ohos
napi_get_value_int32,1,platform.ohos
napi_get_value_int64,1,platform.ohos
napi_get_value_string_latin1,1,platform.ohos
napi_get_value_string_utf16,1,platform.ohos
napi_get_value_string_utf8,1,platform.ohos
napi_get_value_uint32,1,platform.ohos
napi_get_version,1,platform.ohos
napi_handle_scope,1,platform.ohos
napi_handle_scopeVar,1,platform.ohos
napi_handle_scope_mismatch,1,platform.ohos
napi_has_element,1,platform.ohos
napi_has_named_property,1,platform.ohos
napi_has_own_property,1,platform.ohos
napi_has_property,1,platform.ohos
napi_instanceof,1,platform.ohos
napi_invalid_arg,1,platform.ohos
napi_is_array,1,platform.ohos
napi_is_arraybuffer,1,platform.ohos
napi_is_buffer,1,platform.ohos
napi_is_dataview,1,platform.ohos
napi_is_date,1,platform.ohos
napi_is_detached_arraybuffer,1,platform.ohos
napi_is_error,1,platform.ohos
napi_is_exception_pending,1,platform.ohos
napi_is_promise,1,platform.ohos
napi_is_sendable,1,platform.ohos
napi_is_typedarray,1,platform.ohos
napi_key_all_properties,1,platform.ohos
napi_key_collection_mode,1,platform.ohos
napi_key_collection_mode.Companion,1,platform.ohos
napi_key_collection_mode.Companion.byValue,1,platform.ohos
napi_key_collection_mode.Var,1,platform.ohos
napi_key_collection_mode.Var.Companion,1,platform.ohos
napi_key_collection_mode.Var.value,1,platform.ohos
napi_key_collection_mode.napi_key_include_prototypes,1,platform.ohos
napi_key_collection_mode.napi_key_own_only,1,platform.ohos
napi_key_collection_mode.value,1,platform.ohos
napi_key_configurable,1,platform.ohos
napi_key_conversion,1,platform.ohos
napi_key_conversion.Companion,1,platform.ohos
napi_key_conversion.Companion.byValue,1,platform.ohos
napi_key_conversion.Var,1,platform.ohos
napi_key_conversion.Var.Companion,1,platform.ohos
napi_key_conversion.Var.value,1,platform.ohos
napi_key_conversion.napi_key_keep_numbers,1,platform.ohos
napi_key_conversion.napi_key_numbers_to_strings,1,platform.ohos
napi_key_conversion.value,1,platform.ohos
napi_key_enumerable,1,platform.ohos
napi_key_filter,1,platform.ohos
napi_key_filterVar,1,platform.ohos
napi_key_skip_strings,1,platform.ohos
napi_key_skip_symbols,1,platform.ohos
napi_key_writable,1,platform.ohos
napi_load_module,1,platform.ohos
napi_load_module_with_info,1,platform.ohos
napi_make_callback,1,platform.ohos
napi_module,1,platform.ohos
napi_module.Companion,1,platform.ohos
napi_module.nm_filename,1,platform.ohos
napi_module.nm_flags,1,platform.ohos
napi_module.nm_modname,1,platform.ohos
napi_module.nm_priv,1,platform.ohos
napi_module.nm_register_func,1,platform.ohos
